Time,currentactivepower,plantactivepower,PriceInMWh,PriceInkWh
1.69529E+12,14.69782917,-20.54939167,56.83,0.05683
1.69529E+12,14.51617083,-20.1845875,39.43,0.03943
1.69529E+12,20.50305417,-22.88736667,56.83,0.05683
1.6953E+12,13.78997708,-22.80966458,73.6,0.0736
1.6953E+12,13.98214167,-21.93468333,99.57,0.09957
1.6953E+12,5.3081,-21.49543333,117.68,0.11768
1.69531E+12,2.992320833,-19.44068542,115.82,0.11582
1.69531E+12,1.524120833,-17.48290208,102.9,0.1029
1.69532E+12,0.054829167,-13.17293333,92.06,0.09206
1.69532E+12,0,-11.73489583,77,0.077
1.69532E+12,0,-11.24982292,73.3,0.0733
1.69533E+12,0,-10.74479167,76.02,0.07602
1.69533E+12,0,-9.820885417,84.92,0.08492
1.69533E+12,0,-10.05384375,93.8,0.0938
1.69534E+12,0,-10.41755208,105.82,0.10582
1.69534E+12,0,-9.5004375,124.04,0.12404
1.69534E+12,0,-9.466572917,195.89,0.19589
1.69535E+12,0,-9.391197917,274.42,0.27442
1.69535E+12,0,-9.76,154.8,0.1548
1.69536E+12,0,-10.3328125,114.8,0.1148
1.69536E+12,0.162166667,-12.09688542,100.1,0.1001
1.69536E+12,1.339129167,-13.64809792,94.75,0.09475
1.69537E+12,3.902829167,-16.47586042,88.31,0.08831
1.69537E+12,10.00975,-16.38584375,87.16,0.08716
1.69537E+12,18.04607292,-20.55851042,88.05,0.08805
1.69538E+12,24.68948333,-21.66060833,88.76,0.08876
1.69538E+12,14.73005625,-14.02751458,90.99,0.09099
1.69538E+12,17.5702625,-19.08523125,91.66,0.09166
1.69539E+12,15.96794583,-15.83900833,112.62,0.11262
1.69539E+12,14.32074375,-15.40875417,138.03,0.13803
1.69539E+12,7.523685417,-12.17318542,135.76,0.13576
1.6954E+12,0.361939583,-10.72924167,118.31,0.11831
1.6954E+12,0.097710417,-12.01117917,99.64,0.09964
1.69541E+12,0,-11.22833333,90.93,0.09093
1.69541E+12,0,-10.99626042,85.65,0.08565
1.69541E+12,0,-10.07866667,77.78,0.07778
1.69542E+12,0,-10.17911458,74.2,0.0742
1.69542E+12,0,-9.85728125,79.01,0.07901
1.69542E+12,0,-9.77228125,88.24,0.08824
1.69543E+12,0,-10.0616875,107,0.107
1.69543E+12,0,-10.09433333,136.45,0.13645
1.69543E+12,0,-9.843552083,159.9,0.1599
1.69544E+12,0,-9.716447917,133.45,0.13345
1.69544E+12,0,-9.695375,114.59,0.11459
1.69545E+12,0.610825,-9.975095833,105.93,0.10593
1.69545E+12,4.447289583,-9.60383125,103.06,0.10306
1.69545E+12,10.88241042,-11.34900417,109.04,0.10904
1.69546E+12,18.03969792,-17.48221875,101.43,0.10143
1.69546E+12,25.66189792,-22.2766375,97.05,0.09705
1.69546E+12,20.4998375,-15.54013958,91.72,0.09172
1.69547E+12,19.4368875,-12.53790833,89.43,0.08943
1.69547E+12,16.94351042,-11.52222917,91.78,0.09178
1.69547E+12,8.73135,-8.044204167,98.88,0.09888
1.69548E+12,6.655227083,-6.337966667,107.2,0.1072
1.69548E+12,6.46145,-6.222491667,109.99,0.10999
1.69548E+12,1.99065,-1.960525,104.68,0.10468
1.69549E+12,0.088495833,-0.161308333,90.75,0.09075
1.69549E+12,0,-4.5471875,84.9,0.0849
1.6955E+12,0,-9.231958333,79.89,0.07989
1.6955E+12,0,-10.30151042,70.55,0.07055
1.6955E+12,0,-10.4625,53.09,0.05309
1.69551E+12,0,-9.844739583,71,0.071
1.69551E+12,0,-9.804166667,78.98,0.07898
1.69551E+12,0,-9.414927083,102.02,0.10202
1.69552E+12,0,-9.609270833,129.67,0.12967
1.69552E+12,0,-9.923197917,156.19,0.15619
1.69552E+12,0,-10.5,145,0.145
1.69553E+12,0,-10.36183333,117.91,0.11791
1.69553E+12,0.428214583,-9.90185,106.92,0.10692
1.69554E+12,3.7791875,-10.03642708,100.4,0.1004
1.69554E+12,12.20940208,-12.68193333,98.71,0.09871
1.69554E+12,21.42178542,-21.12328542,87.24,0.08724
1.69555E+12,28.70285,-23.66786042,77.73,0.07773
1.69555E+12,31.67223542,-16.9025375,77.87,0.07787
1.69555E+12,31.77567292,-12.54132917,82.91,0.08291
1.69556E+12,29.89043333,-10.93667292,90.73,0.09073
1.69556E+12,25.26607292,-10.19294792,94.61,0.09461
1.69556E+12,17.86344375,-10.81602708,94.06,0.09406
1.69557E+12,9.5546125,-9.020445833,91.22,0.09122
1.69557E+12,3.017308333,-2.9542875,59.36,0.05936
1.69557E+12,0.062702083,-0.131004167,1.06,0.00106
1.69558E+12,0,-0.559260417,0.85,0.00085
1.69558E+12,0,-4.5723125,-0.03,-0.00003
1.69559E+12,0,-6.819385417,-2.62,-0.00262
1.69559E+12,0,-9.75684375,-2.66,-0.00266
1.69559E+12,0,-9.797802083,-0.08,-0.00008
1.6956E+12,0,-9.759489583,5.22,0.00522
1.6956E+12,0,-10.08604167,98.03,0.09803
1.6956E+12,0,-9.875802083,133.9,0.1339
1.69561E+12,0,-9.783572917,157.09,0.15709
1.69561E+12,0,-9.687979167,134.98,0.13498
1.69561E+12,0,-11.38877083,105,0.105
1.69562E+12,0.36956875,-12.75706875,93.53,0.09353
1.69562E+12,3.674145833,-16.08439583,72.85,0.07285
1.69563E+12,11.38524167,-17.58062708,34.63,0.03463
1.69563E+12,21.00180833,-21.13767292,10,0.01
1.69563E+12,28.63140208,-28.36227708,1.09,0.00109
1.69564E+12,31.42795,-29.081575,0.08,0.00008
1.69564E+12,32.20361458,-21.81963542,0.49,0.00049
1.69564E+12,29.7708,-22.54805,50.15,0.05015
1.69565E+12,24.30514375,-21.71637292,109.36,0.10936
1.69565E+12,17.5498125,-17.35348958,139.15,0.13915
1.69565E+12,9.436972917,-9.830827083,143,0.143
1.69566E+12,3.008358333,-4.701577083,118.32,0.11832
1.69566E+12,0.126077083,-9.676441667,93.81,0.09381
1.69566E+12,0,-13.62384375,89.01,0.08901
1.69567E+12,0,-11.55011458,76.07,0.07607
1.69567E+12,0,-9.990333333,76.11,0.07611
1.69568E+12,0,-9.932833333,84.09,0.08409
1.69568E+12,0,-9.747239583,92.06,0.09206
1.69568E+12,0,-8.732239583,97.46,0.09746
1.69569E+12,0,-8.97059375,125.92,0.12592
1.69569E+12,0,-8.963635417,200.09,0.20009
1.69569E+12,0,-9.97453125,379.59,0.37959
1.6957E+12,0,-9.185583333,249.39,0.24939
1.6957E+12,0,-9.6225625,136.34,0.13634
1.6957E+12,0.346325,-11.56272083,122.91,0.12291
1.69571E+12,3.152633333,-14.52607083,110.17,0.11017
1.69571E+12,11.57629583,-16.81003542,114.16,0.11416
1.69572E+12,20.92624375,-21.58766042,107.99,0.10799
1.69572E+12,28.23133542,-27.85929375,104.93,0.10493
1.69572E+12,31.31822917,-29.87366667,104.58,0.10458
1.69573E+12,31.65154583,-24.84257708,104.57,0.10457
1.69573E+12,29.30777292,-22.15562708,107.99,0.10799
1.69573E+12,24.58379583,-20.86298333,152.26,0.15226
1.69574E+12,17.06070208,-16.68522292,288.55,0.28855
1.69574E+12,9.1547875,-9.144922917,166.98,0.16698
1.69574E+12,2.58978125,-3.122885417,117.75,0.11775
1.69575E+12,0.0061875,-8.862364583,100.41,0.10041
1.69575E+12,0,-13.90152083,95.27,0.09527
1.69575E+12,0,-11.72039583,91.08,0.09108
1.69576E+12,0,-11.25303125,82.95,0.08295
1.69576E+12,0,-9.983041667,89.87,0.08987
1.69577E+12,0,-10.92611458,98.02,0.09802
1.69577E+12,0,-10.5155625,104.51,0.10451
1.69577E+12,0,-11.0201875,135.48,0.13548
1.69578E+12,0,-11.13746875,180.24,0.18024
1.69578E+12,0,-11.363,246.82,0.24682
1.69578E+12,0,-10.80857292,160.34,0.16034
1.69579E+12,0,-11.46658333,126.27,0.12627
1.69579E+12,0.419752083,-13.27639792,108.06,0.10806
1.69579E+12,3.517752083,-15.55087708,101.28,0.10128
1.6958E+12,11.25508542,-17.9257625,105.51,0.10551
1.6958E+12,20.54652708,-21.35851667,102,0.102
1.69581E+12,28.08850208,-28.02780417,102.55,0.10255
1.69581E+12,31.62162083,-31.21583958,102.05,0.10205
1.69581E+12,29.93683333,-27.99692708,100.45,0.10045
1.69582E+12,29.03878125,-27.6128125,108.62,0.10862
1.69582E+12,24.60509583,-24.02609583,141.76,0.14176
1.69582E+12,16.99808958,-17.03355833,259.77,0.25977
1.69583E+12,8.324416667,-9.075708333,175.5,0.1755
1.69583E+12,2.76683125,-8.328435417,128.79,0.12879
1.69583E+12,0.013041667,-15.07960417,102.33,0.10233
1.69584E+12,0,-13.74298958,93.26,0.09326
1.69584E+12,0,-12.50979167,90.2,0.0902
1.69584E+12,0,-12.25545833,87.34,0.08734
1.69585E+12,0,-11.72553125,89.22,0.08922
1.69585E+12,0,-11.7888125,94.04,0.09404
1.69586E+12,0,-11.87491667,109.25,0.10925
1.69586E+12,0,-11.76466667,149.91,0.14991
1.69586E+12,0,-12.60767708,194.93,0.19493
1.69587E+12,0,-11.37065625,214.7,0.2147
1.69587E+12,0,-11.79975,142.08,0.14208
1.69587E+12,0,-11.73725,107.82,0.10782
1.69588E+12,0.239641667,-14.59735,96.38,0.09638
1.69588E+12,2.6713875,-18.37189792,89.09,0.08909
1.69588E+12,10.91619375,-18.81446458,88.36,0.08836
1.69589E+12,18.50669167,-20.44215,84.05,0.08405
1.69589E+12,26.55170625,-27.09381042,72.95,0.07295
1.6959E+12,30.1797375,-29.84447708,74.84,0.07484
1.6959E+12,30.63994792,-30.01191667,80.87,0.08087
1.6959E+12,24.17138125,-23.08079792,92.88,0.09288
1.69591E+12,22.76863958,-21.78950417,115.35,0.11535
1.69591E+12,17.15529792,-16.7089125,126.25,0.12625
1.69591E+12,8.020383333,-10.31169583,129.56,0.12956
1.69592E+12,2.173385417,-9.1195,110.85,0.11085
1.69592E+12,0.010310417,-13.08439375,93.36,0.09336
1.69592E+12,0,-12.56123958,88.56,0.08856
1.69593E+12,0,-12.26905208,83.48,0.08348
1.69593E+12,0,-10.79165625,82,0.082
1.69593E+12,0,-11.08511458,87.7,0.0877
1.69594E+12,0,-10.99829167,92.02,0.09202
1.69594E+12,0,-11.10828125,99.89,0.09989
1.69595E+12,0,-11.8780625,132.63,0.13263
1.69595E+12,0,-10.821,184.85,0.18485
1.69595E+12,0,-11.56004167,265.8,0.2658
1.69596E+12,0,-9.765354167,156.51,0.15651
1.69596E+12,0,-10.89128125,128.26,0.12826
1.69596E+12,0.2512375,-13.09055,118.42,0.11842
1.69597E+12,3.0103625,-15.09272708,111.03,0.11103
1.69597E+12,8.990078626,-16.41002076,108.5,0.1085
1.69597E+12,11.65951096,-17.56231882,97.93,0.09793
1.69598E+12,22.45079375,-22.23179375,95.55,0.09555
1.69598E+12,28.75067292,-28.48898542,92,0.092
1.69599E+12,29.04727292,-28.81198125,94.03,0.09403
1.69599E+12,12.56948333,-12.98881667,100.68,0.10068
1.69599E+12,13.75986042,-15.23402708,128.45,0.12845
1.696E+12,8.63321875,-13.909,137.92,0.13792
1.696E+12,3.812591667,-14.64397708,130.05,0.13005
1.696E+12,1.644147917,-13.09016875,106.82,0.10682
1.69601E+12,0.046739583,-12.69744792,92.07,0.09207
1.69601E+12,0,-12.71815625,87.37,0.08737
1.69601E+12,0,-11.52064583,82.05,0.08205
1.69602E+12,0,-11.33869792,72.44,0.07244
1.69602E+12,0,-9.656666667,77.04,0.07704
1.69602E+12,0,-10.70251042,90.7,0.0907
1.69603E+12,0,-10.21507292,96.47,0.09647
1.69603E+12,0,-9.6133125,112.01,0.11201
1.69604E+12,0,-9.840302083,130.05,0.13005
1.69604E+12,0,-10.52410417,140.47,0.14047
1.69604E+12,0,-11.43966667,132.94,0.13294
1.69605E+12,0,-8.887135417,113.4,0.1134
1.69605E+12,0.298797917,-10.11917292,106.57,0.10657
1.69605E+12,3.834660417,-10.70768125,101.07,0.10107
1.69606E+12,9.1923125,-10.9745,90.95,0.09095
1.69606E+12,17.02865833,-17.20443958,88.89,0.08889
1.69606E+12,16.30765833,-15.72611667,88.78,0.08878
1.69607E+12,22.68904583,-19.99061875,88.72,0.08872
1.69607E+12,14.05174583,-11.7346,88.28,0.08828
1.69608E+12,24.9449,-15.73106667,92.1,0.0921
1.69608E+12,20.25709583,-12.80049167,105.3,0.1053
1.69608E+12,14.14977083,-10.48617708,109.46,0.10946
1.69609E+12,9.928545833,-8.797275,110.05,0.11005
1.69609E+12,3.364325,-3.392814583,104.97,0.10497
1.69609E+12,0.060041667,-0.14990625,87.52,0.08752
1.6961E+12,0,-0.574135417,70.53,0.07053
1.6961E+12,0,-3.349291667,42.76,0.04276
1.6961E+12,0,-9.73996875,8.76,0.00876
1.69611E+12,0,-9.619385417,15.04,0.01504
1.69611E+12,0,-10.3349375,56,0.056
1.69611E+12,0,-9.915895833,85.01,0.08501
1.69612E+12,0,-10.13946875,107.7,0.1077
1.69612E+12,0,-10.1554375,136.41,0.13641
1.69613E+12,0,-9.877052083,163.9,0.1639
1.69613E+12,0,-9.9953125,134.1,0.1341
1.69613E+12,0,-10.51146875,112.4,0.1124
1.69614E+12,0.264408333,-10.21835625,107.4,0.1074
1.69614E+12,2.515025,-10.22084792,101.04,0.10104
1.69614E+12,9.7780625,-11.93552083,102.73,0.10273
1.69615E+12,18.00973542,-17.82019375,94.14,0.09414
1.69615E+12,24.78728958,-22.62414375,88.6,0.0886
1.69615E+12,27.61298958,-18.35747917,89.37,0.08937
1.69616E+12,27.684775,-15.17359792,86.89,0.08689
1.69616E+12,25.35994375,-13.00449583,85.45,0.08545
1.69617E+12,21.25481458,-11.65847083,85.07,0.08507
1.69617E+12,13.20100208,-10.14965833,88.08,0.08808
1.69617E+12,7.80524375,-7.364504167,82.1,0.0821
1.69618E+12,1.93005625,-1.78761875,62.73,0.06273
1.69618E+12,0,-0.023854167,40,0.04
1.69618E+12,0,-2.474177083,8.99,0.00899
1.69619E+12,0,-5.152760417,-0.01,-0.00001
1.69619E+12,0,-9.676364583,-1.93,-0.00193
1.69619E+12,0,-9.311927083,-0.73,-0.00073
1.6962E+12,0,-10.00575,1.53,0.00153
1.6962E+12,0,-10.07635417,62.73,0.06273
1.6962E+12,0,-9.721354167,99.51,0.09951
1.69621E+12,0,-10.08776042,120.06,0.12006
1.69621E+12,0,-10.1754375,130,0.13
1.69622E+12,0,-9.555458333,130,0.13
1.69622E+12,0,-10.38475,115.16,0.11516
1.69622E+12,0.162425,-12.71615417,106.62,0.10662
1.69623E+12,2.70723125,-14.58242917,99.97,0.09997
1.69623E+12,9.746266667,-17.40254792,94.9,0.0949
1.69623E+12,17.62841875,-18.81391875,93.17,0.09317
1.69624E+12,24.54668333,-24.03224583,93.4,0.0934
1.69624E+12,27.25136042,-25.87507917,92.02,0.09202
1.69624E+12,26.758125,-20.80615625,95.68,0.09568
1.69625E+12,24.819975,-19.34574583,99.33,0.09933
1.69625E+12,18.64872292,-17.31862917,124.99,0.12499
1.69626E+12,13.37401875,-13.51769583,143.49,0.14349
1.69626E+12,6.521804167,-7.383929167,144.5,0.1445
1.69626E+12,2.052427083,-3.321572917,128,0.128
1.69627E+12,0.00039375,-9.489914583,105.32,0.10532
1.69627E+12,0,-12.11226042,92.48,0.09248
1.69627E+12,0,-11.94117708,90.28,0.09028
1.69628E+12,0,-11.14142708,87.92,0.08792
1.69628E+12,0,-10.96763542,88.17,0.08817
1.69628E+12,0,-11.03960417,90.5,0.0905
1.69629E+12,0,-11.07876042,106.03,0.10603
1.69629E+12,0,-11.29501042,133.27,0.13327
1.69629E+12,0,-11.38684375,200.01,0.20001
1.6963E+12,0,-11.07952083,245.05,0.24505
1.6963E+12,0,-11.44963542,160.07,0.16007
1.69631E+12,0,-11.7811875,120,0.12
1.69631E+12,0.110589583,-12.57885,107.03,0.10703
1.69631E+12,1.170947917,-12.00069792,100,0.1
1.69632E+12,3.218275,-11.66230625,97.58,0.09758
1.69632E+12,16.12826042,-18.1259375,94.61,0.09461
1.69632E+12,20.52171042,-20.09015833,71.94,0.07194
1.69633E+12,21.84036042,-20.76913125,30.64,0.03064
1.69633E+12,13.01153333,-12.85580417,11.51,0.01151
1.69633E+12,15.72685208,-15.43168542,5.02,0.00502
1.69634E+12,8.79969375,-8.934433333,6.31,0.00631
1.69634E+12,3.183752083,-6.984616667,35.7,0.0357
1.69635E+12,1.91136875,-10.53570208,12.5,0.0125
1.69635E+12,1.4671875,-12.41398958,3.3,0.0033
1.69635E+12,0.010977083,-10.63072708,-0.08,-0.00008
1.69636E+12,0,-11.07490625,-0.94,-0.00094
1.69636E+12,0,-10.5715,-8.3,-0.0083
1.69636E+12,0,-9.63728125,-11.07,-0.01107
1.69637E+12,0,-10.04941667,-9.98,-0.00998
1.69637E+12,0,-10.142,-4.91,-0.00491
1.69637E+12,0,-10.60857292,-0.05,-0.00005
1.69638E+12,0,-10.50072917,5,0.005
1.69638E+12,0,-10.53470833,35.72,0.03572
1.69638E+12,0,-10.65808333,60,0.06
1.69639E+12,0,-10.51105208,47.51,0.04751
1.69639E+12,0,-11.79815625,13.75,0.01375
1.6964E+12,0.22803125,-13.26339583,45.1,0.0451
1.6964E+12,2.106766667,-16.73364167,10.06,0.01006
1.6964E+12,9.297397917,-19.18754375,22.21,0.02221
1.69641E+12,17.79698542,-20.61727708,10.1,0.0101
1.69641E+12,12.4928625,-18.34528958,9.53,0.00953
1.69641E+12,18.59925625,-22.17019375,7.77,0.00777
1.69642E+12,32.67801042,-30.87038542,14.5,0.0145
1.69642E+12,22.6405,-22.31192708,47.92,0.04792
1.69642E+12,16.6984125,-16.60819375,98.59,0.09859
1.69643E+12,11.25917083,-11.31606667,117.02,0.11702
1.69643E+12,5.655679167,-9.62035625,121.31,0.12131
1.69644E+12,1.034297917,-9.79819375,105.9,0.1059
1.69644E+12,0,-12.45313542,77.66,0.07766
1.69644E+12,0,-13.11823958,67.22,0.06722
1.69645E+12,0,-12.51004167,37.55,0.03755
1.69645E+12,0,-11.05522917,42.74,0.04274
1.69645E+12,0,-11.36165625,39.75,0.03975
1.69646E+12,0,-11.19148958,61.54,0.06154
1.69646E+12,0,-11.13325,79.91,0.07991
1.69646E+12,0,-11.11592708,95.57,0.09557
1.69647E+12,0,-11.47048958,116.1,0.1161
1.69647E+12,0,-11.00685417,127.36,0.12736
1.69647E+12,0,-10.784375,116.1,0.1161
1.69648E+12,0,-11.80139583,88.02,0.08802
1.69648E+12,0.038383333,-13.23103958,85.59,0.08559
1.69649E+12,2.952529167,-18.00560208,77.85,0.07785
1.69649E+12,6.933397917,-21.9005125,82.67,0.08267
1.69649E+12,12.48800625,-20.79631875,76.81,0.07681
1.6965E+12,19.89434792,-21.44067083,70.27,0.07027
1.6965E+12,21.9899625,-21.775525,61.4,0.0614
1.6965E+12,14.79310625,-16.48631458,68.91,0.06891
1.69651E+12,8.030810417,-17.75264375,78.46,0.07846
1.69651E+12,6.9111375,-18.3038875,90.57,0.09057
1.69651E+12,6.144927083,-17.45040625,107.46,0.10746
1.69652E+12,5.838325,-16.35186667,121.85,0.12185
1.69652E+12,1.399183333,-13.93181875,107.11,0.10711
1.69653E+12,0,-12.912125,87.33,0.08733
1.69653E+12,0,-13.07664583,80.9,0.0809
1.69653E+12,0,-12.47130208,79,0.079
1.69654E+12,0,-11.76821875,76.59,0.07659
1.69654E+12,0,-11.62551042,80.03,0.08003
1.69654E+12,0,-11.84490625,83.54,0.08354
1.69655E+12,0,-11.62841667,96.81,0.09681
1.69655E+12,0,-11.53136458,117.1,0.1171
1.69655E+12,0,-11.96141667,176.64,0.17664
1.69656E+12,0,-11.78939583,250.28,0.25028
1.69656E+12,0,-11.525375,139.4,0.1394
1.69656E+12,0,-13.28596875,109.93,0.10993
1.69657E+12,0.083889583,-15.36834792,100.98,0.10098
1.69657E+12,2.563810417,-18.3811125,94.58,0.09458
1.69658E+12,7.566035417,-19.81261875,87.39,0.08739
1.69658E+12,15.25785,-19.90296458,84.86,0.08486
1.69658E+12,21.28126458,-23.41745208,80.04,0.08004
1.69659E+12,25.41206042,-25.41483125,75.06,0.07506
1.69659E+12,25.69240625,-25.60517708,70.98,0.07098
1.69659E+12,22.91013542,-22.54460417,75.87,0.07587
1.6966E+12,14.87522083,-14.60037708,97.45,0.09745
1.6966E+12,10.3978625,-11.04969583,117.47,0.11747
1.6966E+12,5.372252083,-9.381033333,120.69,0.12069
1.69661E+12,0.978929167,-8.030147917,104.39,0.10439
1.69661E+12,0,-8.84225,84.26,0.08426
1.69662E+12,0,-11.84410417,62.81,0.06281
1.69662E+12,0,-11.39266667,10.05,0.01005
1.69662E+12,0,-9.967916667,1.08,0.00108
1.69663E+12,0,-10.14330208,1.47,0.00147
1.69663E+12,0,-9.9060625,41.79,0.04179
1.69663E+12,0,-10.67701042,62.38,0.06238
1.69664E+12,0,-10.57320833,86.55,0.08655
1.69664E+12,0,-11.35222917,104.3,0.1043
1.69664E+12,0,-10.82129167,111.17,0.11117
1.69665E+12,0,-10.47728125,101,0.101
1.69665E+12,0,-10.40440625,80.07,0.08007
1.69665E+12,0.041616667,-10.30834583,56.78,0.05678
1.69666E+12,1.67290625,-10.37126042,0.52,0.00052
1.69666E+12,9.36370625,-11.68319583,0.05,0.00005
1.69667E+12,10.00646458,-11.7539125,0.04,0.00004
1.69667E+12,13.49177708,-13.54954792,0.1,0.0001
1.69667E+12,13.46946042,-12.997825,0.67,0.00067
1.69668E+12,14.02756042,-13.54469583,6.07,0.00607
1.69668E+12,14.2410125,-13.02264792,21.38,0.02138
1.69668E+12,14.11884583,-11.58350208,52.44,0.05244
1.69669E+12,12.15796875,-9.94796875,67.17,0.06717
1.69669E+12,5.384125,-5.100833333,70.82,0.07082
1.69669E+12,1.085110417,-3.217016667,68.71,0.06871
1.6967E+12,0,-7.73725,46.82,0.04682
1.6967E+12,0,-6.801020833,19.62,0.01962
1.69671E+12,0,-7.636291667,10.38,0.01038
1.69671E+12,0,-9.26421875,0.22,0.00022
1.69671E+12,0,-9.346166667,1,0.001
1.69672E+12,0,-9.20884375,22.01,0.02201
1.69672E+12,0,-9.238645833,61.59,0.06159
1.69672E+12,0,-9.08753125,86.44,0.08644
1.69673E+12,0,-9.229947917,102.28,0.10228
1.69673E+12,0,-9.913416667,108.91,0.10891
1.69673E+12,0,-9.502489583,100,0.1
1.69674E+12,0,-9.814322917,83.99,0.08399
1.69674E+12,0.087129167,-9.532733333,76.19,0.07619
1.69674E+12,2.7681375,-9.99779375,72,0.072
1.69675E+12,8.068847917,-11.53686875,70.7,0.0707
1.69675E+12,14.81099583,-14.94862083,70.64,0.07064
1.69676E+12,15.5698875,-15.71402292,70.62,0.07062
1.69676E+12,27.99736875,-23.75143125,70.61,0.07061
1.69676E+12,26.94673333,-17.59441042,71.81,0.07181
1.69677E+12,23.78795,-15.3827,77.09,0.07709
1.69677E+12,18.871075,-13.60050208,83.51,0.08351
1.69677E+12,13.44068958,-12.45031458,100,0.1
1.69678E+12,5.910233333,-5.916066667,102.12,0.10212
1.69678E+12,0.941810417,-1.13883125,100.86,0.10086
1.69678E+12,0,-1.203645833,86.94,0.08694
1.69679E+12,0,-3.99253125,76.51,0.07651
1.69679E+12,0,-6.877166667,70.57,0.07057
1.6968E+12,0,-10.48664583,55.15,0.05515
1.6968E+12,0,-10.53346875,54.6,0.0546
1.6968E+12,0,-10.01176042,70.8,0.0708
1.69681E+12,0,-10.44532292,88.59,0.08859
1.69681E+12,0,-10.60630208,113.24,0.11324
1.69681E+12,0,-9.52790625,135.67,0.13567
1.69682E+12,0,-10.05203125,162.58,0.16258
1.69682E+12,0,-10.00638542,131.85,0.13185
1.69682E+12,0,-12.01459375,110.2,0.1102
1.69683E+12,0,-14.78675,104.42,0.10442
1.69683E+12,1.62176875,-19.2236125,96.34,0.09634
1.69683E+12,5.031195833,-23.46562292,91.11,0.09111
1.69684E+12,9.182483333,-21.74873333,87.45,0.08745
1.69684E+12,14.70009583,-21.68684583,82.44,0.08244
1.69685E+12,8.5212875,-19.80985,77.4,0.0774
1.69685E+12,13.96727292,-22.384325,75,0.075
1.69685E+12,19.46826458,-22.03699375,79.05,0.07905
1.69686E+12,16.72248333,-20.24742083,96.7,0.0967
1.69686E+12,8.788610417,-21.892225,111.8,0.1118
1.69686E+12,3.06111875,-19.55449375,126.72,0.12672
1.69687E+12,0.490558333,-14.98352708,121.43,0.12143
1.69687E+12,0,-13.74969792,111.59,0.11159
1.69687E+12,0,-12.23097917,105.36,0.10536
1.69688E+12,0,-11.39938542,98.99,0.09899
1.69688E+12,0,-12.8165,100.6,0.1006
1.69689E+12,0,-9.9261875,105.5,0.1055
1.69689E+12,0,-10.16419792,109.91,0.10991
1.69689E+12,0,-10.46989583,113.02,0.11302
1.6969E+12,0,-10.92658333,129.32,0.12932
1.6969E+12,0,-11.05047917,189.22,0.18922
1.6969E+12,0,-10.45096875,221.7,0.2217
1.69691E+12,0,-11.16740625,184.5,0.1845
1.69691E+12,0,-11.53314583,132.75,0.13275
1.69691E+12,0.059629167,-14.93279583,120,0.12
1.69692E+12,3.28380625,-17.45909792,112.7,0.1127
1.69692E+12,8.618195833,-20.33303958,104,0.104
1.69692E+12,14.87518333,-20.99736042,100.6,0.1006
1.69693E+12,19.0699875,-21.21465417,99.9,0.0999
1.69693E+12,21.83303333,-21.90265833,99.52,0.09952
1.69694E+12,19.50026042,-20.00903125,97.39,0.09739
1.69694E+12,20.00992083,-20.44962917,110.71,0.11071
1.69694E+12,17.77684792,-19.29155625,130,0.13
1.69695E+12,10.26718125,-16.30150417,201.92,0.20192
1.69695E+12,5.170347917,-15.68955625,198.63,0.19863
1.69695E+12,0.66571875,-12.23834375,132.1,0.1321
1.69696E+12,0,-11.53498958,116.2,0.1162
1.69696E+12,0,-11.38196875,104.98,0.10498
1.69696E+12,0,-10.10063542,96.65,0.09665
1.69697E+12,0,-10.02519792,89.29,0.08929
1.69697E+12,0,-9.676697917,91.42,0.09142
1.69698E+12,0,-9.657697917,91.62,0.09162
1.69698E+12,0,-9.75909375,99.2,0.0992
1.69698E+12,0,-10.41605208,117.36,0.11736
1.69699E+12,0,-9.700416667,127.42,0.12742
1.69699E+12,0,-10.430375,139.27,0.13927
1.69699E+12,0,-10.06672917,104.78,0.10478
1.697E+12,0,-11.25786458,86.74,0.08674
1.697E+12,0.00000625,-13.7955375,88.65,0.08865
1.697E+12,1.80868125,-16.06425417,68.9,0.0689
1.69701E+12,7.278847917,-18.69968125,63.25,0.06325
1.69701E+12,14.92836042,-18.08271458,26.06,0.02606
1.69701E+12,21.24994167,-22.10979583,7.85,0.00785
1.69702E+12,24.68092083,-24.88757708,2.31,0.00231
1.69702E+12,24.86805833,-24.851975,3.26,0.00326
1.69703E+12,23.45397917,-23.55552083,10,0.01
1.69703E+12,17.8871625,-19.67907917,80.13,0.08013
1.69703E+12,11.22381042,-17.752925,127.16,0.12716
1.69704E+12,4.777716667,-15.78028958,127.88,0.12788
1.69704E+12,0.548070833,-14.87468542,102.94,0.10294
1.69704E+12,0,-12.94526042,50.01,0.05001
1.69705E+12,0,-12.88627083,1.05,0.00105
1.69705E+12,0,-11.79429167,0,0
1.69705E+12,0,-10.50198958,-0.06,-0.00006
1.69706E+12,0,-12.20667708,-0.04,-0.00004
1.69706E+12,0,-10.61811458,0.06,0.00006
1.69707E+12,0,-10.92132292,57.78,0.05778
1.69707E+12,0,-12.1191875,102.23,0.10223
1.69707E+12,0,-9.893229167,127.79,0.12779
1.69708E+12,0,-10.95794792,132.14,0.13214
1.69708E+12,0,-10.80882292,122.55,0.12255
1.69708E+12,0,-11.38829167,101.95,0.10195
1.69709E+12,0,-13.63515625,98.86,0.09886
1.69709E+12,2.522652083,-17.35901667,89.92,0.08992
