"Time","EDM: Balance"
"1659186000000","11061.395833333334"
"1659189600000","13634.708333333334"
"1659193200000","4658.270833333333"
"1659196800000","398.6875"
"1659200400000","-1084.5208333333333"
"1659204000000","-3456.3125"
"1659207600000","-11095.333333333334"
"1659211200000","-15128"
"1659214800000","-13516.770833333334"
"1659218400000","-14000.645833333334"
"1659222000000","-13621.270833333334"
"1659225600000","-13012.916666666666"
"1659229200000","-12859.708333333334"
"1659232800000","-13464.916666666666"
"1659236400000","-13294.5"
"1659240000000","-12637"
"1659243600000","-10514.6875"
"1659247200000","-6138.375"
"1659250800000","937.3333333333334"
"1659254400000","2824.0833333333335"
"1659258000000","2114.0208333333335"
"1659261600000","6449.479166666667"
"1659265200000","18692.979166666668"
"1659268800000","17805.854166666668"
"1659272400000","7810.708333333333"
"1659276000000","6087.791666666667"
"1659279600000","3820.3125"
"1659283200000","151.27083333333334"
"1659286800000","-720.7291666666666"
"1659290400000","-6167.166666666667"
"1659294000000","-12465.9375"
"1659297600000","-17310.229166666668"
"1659301200000","-17169.479166666668"
"1659304800000","-16802.0625"
"1659308400000","-14870.6875"
"1659312000000","-14430.75"
"1659315600000","-14043.270833333334"
"1659319200000","-13678.729166666666"
"1659322800000","-14187.020833333334"
"1659326400000","-15979.229166666666"
"1659330000000","-14376.6875"
"1659333600000","-9366.354166666666"
"1659337200000","-5497.928870292887"
"1659340800000","-6684.416666666667"
"1659344400000","-1162.949790794979"
"1659348000000","1147.3333333333333"
"1659351600000","-3019.7291666666665"
"1659355200000","1289.6666666666667"
"1659358800000","1088.5833333333333"
"1659362400000","-43.145833333333336"
"1659366000000","-11220.541666666666"
"1659369600000","-13599.270833333334"
"1659373200000","-18880.395833333332"
"1659376800000","-19824.083333333332"
"1659380400000","-19533.229166666668"
"1659384000000","-17483"
"1659387600000","-17161.229166666668"
"1659391200000","-16110.6875"
"1659394800000","-15922.375"
"1659398400000","-14930.645833333334"
"1659402000000","-15330.208333333334"
"1659405600000","-14993.875"
"1659409200000","-15382.666666666666"
"1659412800000","-14663.520833333334"
"1659416400000","-12671.770833333334"
"1659420000000","-9020.375"
"1659423600000","-1574.375"
"1659427200000","389.7907949790795"
"1659430800000","1973.8958333333333"
"1659434400000","2608.2083333333335"
"1659438000000","6985.8125"
"1659441600000","11092.4375"
"1659445200000","7560.416666666667"
"1659448800000","4246.25"
"1659452400000","748.1041666666666"
"1659456000000","-1320.7083333333333"
"1659459600000","-4576.708333333333"
"1659463200000","-14530.083333333334"
"1659466800000","-20776.020833333332"
"1659470400000","-18239.3125"
"1659474000000","-16003.541666666666"
"1659477600000","-16194.4375"
"1659481200000","-16206.6875"
"1659484800000","-16346.041666666666"
"1659488400000","-16129.9375"
"1659492000000","-15528.541666666666"
"1659495600000","-15957.583333333334"
"1659499200000","-15489.833333333334"
"1659502800000","-13669.520833333334"
"1659506400000","-9973.708333333334"
"1659510000000","-3024.8333333333335"
"1659513600000","109.3125"
